latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.08157,75.19869,335.95,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,302.11,3.18,D,0
31.06245,74.96946,338.29,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.91,2.69,D,0
31.0464,74.79623,343.26,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,302.74,8.58,D,0
31.0366,74.83151,339.34,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,301.93,4.62,D,0
31.03155,74.84671,356.16,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,303.1,6.33,D,0
31.02356,75.02276,345.75,0.48,0.64,2024-11-01,851,N20,VIIRS,n,2,303.15,3.75,D,0
31.05439,75.85975,367.0,0.53,0.67,2024-11-01,851,N20,VIIRS,h,2,304.3,14.94,D,0
31.03341,74.84863,342.19,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,301.44,4.83,D,0
31.02055,75.02475,331.94,0.48,0.64,2024-11-01,851,N20,VIIRS,l,2,301.96,3.93,D,0
31.05647,75.86062,367.0,0.53,0.67,2024-11-01,851,N20,VIIRS,h,2,303.06,14.19,D,0
31.00265,75.02601,335.64,0.48,0.64,2024-11-01,851,N20,VIIRS,n,2,304.57,4.77,D,0
31.00295,75.03106,343.3,0.48,0.64,2024-11-01,851,N20,VIIRS,n,2,303.76,6.64,D,0
30.96507,74.70175,342.54,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,303.71,4.36,D,0
30.94328,74.44656,337.23,0.44,0.62,2024-11-01,851,N20,VIIRS,n,2,303.7,2.12,D,0
31.04212,76.19393,331.29,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,300.92,2.56,D,0
31.03458,76.17068,339.61,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,301.68,3.63,D,0
30.93611,74.51756,334.31,0.44,0.63,2024-11-01,851,N20,VIIRS,n,2,301.89,1.79,D,0
30.96155,74.9383,330.13,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.48,2.23,D,0
30.96243,74.95327,346.49,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.79,5.96,D,0
30.92134,74.46693,334.5,0.44,0.62,2024-11-01,851,N20,VIIRS,n,2,303.6,2.31,D,0
30.94301,74.82547,339.57,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,304.74,6.56,D,0
30.94851,74.91925,344.58,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,301.82,8.91,D,0
30.92596,74.54195,367.0,0.44,0.63,2024-11-01,851,N20,VIIRS,h,2,306.7,11.16,D,0
30.93954,74.76687,367.0,0.46,0.63,2024-11-01,851,N20,VIIRS,h,2,308.87,22.76,D,0
30.94921,75.03484,331.68,0.48,0.64,2024-11-01,851,N20,VIIRS,n,2,302.57,2.94,D,0
30.91235,74.50994,330.99,0.44,0.63,2024-11-01,851,N20,VIIRS,n,2,304.09,2.28,D,0
30.99115,76.19701,340.63,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,303.03,9.88,D,0
30.93911,75.28844,341.47,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,304.86,5.06,D,0
30.91516,74.9617,340.04,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.92,3.81,D,0
30.90588,74.90245,337.6,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,303.04,3.34,D,0
30.97313,76.22199,335.66,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,300.88,5.67,D,0
30.89977,74.79432,367.0,0.46,0.64,2024-11-01,851,N20,VIIRS,h,2,304.99,18.39,D,0
30.89332,74.785,338.21,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,303.48,5.53,D,0
30.91955,74.89504,339.58,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,303.62,3.31,D,0
30.91798,74.96497,339.4,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.63,4.2,D,0
30.93765,75.2866,337.76,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,306.76,4.66,D,0
30.98921,76.19986,353.18,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,303.07,8.81,D,0
30.90152,74.79775,337.9,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,301.92,9.65,D,0
30.90122,74.79288,367.0,0.46,0.63,2024-11-01,851,N20,VIIRS,h,2,306.97,15.88,D,0
30.89471,74.78356,339.29,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,304.8,5.26,D,0
30.9121,75.1635,355.06,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,303.19,7.25,D,0
30.97103,76.21878,343.32,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,302.38,7.99,D,0
30.88704,74.94715,336.61,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,303.26,3.13,D,0
30.95032,76.31619,335.67,0.57,0.69,2024-11-01,851,N20,VIIRS,n,2,299.53,6.2,D,0
30.85171,74.6609,333.91,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,302.67,5.03,D,0
30.81761,74.58241,351.52,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,304.74,5.37,D,0
30.86097,75.32844,331.25,0.49,0.65,2024-11-01,851,N20,VIIRS,l,2,304.32,4.06,D,0
30.85087,75.25581,367.0,0.49,0.65,2024-11-01,851,N20,VIIRS,h,2,306.56,14.1,D,0
30.80855,74.6259,332.63,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,302.06,3.29,D,0
30.81311,74.7023,343.49,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,302.07,6.52,D,0
30.82253,74.86247,345.42,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,305.12,6.02,D,0
30.82796,74.95638,355.11,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,303.94,8.76,D,0
30.86372,75.60752,333.04,0.51,0.66,2024-11-01,851,N20,VIIRS,l,2,304.82,5.25,D,0
30.78857,74.3928,336.14,0.43,0.62,2024-11-01,851,N20,VIIRS,n,2,303.66,4.26,D,0
30.8822,76.09939,341.65,0.55,0.68,2024-11-01,851,N20,VIIRS,n,2,301.63,7.98,D,0
30.77401,74.34341,355.9,0.43,0.62,2024-11-01,851,N20,VIIRS,n,2,305.09,6.28,D,0
30.87952,76.31386,367.0,0.57,0.69,2024-11-01,851,N20,VIIRS,h,2,302.81,8.29,D,0
30.77139,74.49182,332.49,0.44,0.62,2024-11-01,851,N20,VIIRS,n,2,301.95,1.74,D,0
30.80865,74.62572,334.06,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,302.25,3.11,D,0
30.81369,74.70194,337.04,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,301.37,4.81,D,0
30.814,74.70674,332.47,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,300.25,4.84,D,0
30.82412,74.86192,334.87,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,304.02,5.23,D,0
30.83014,74.95562,353.93,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,304.7,7.28,D,0
30.78722,74.39301,336.61,0.43,0.62,2024-11-01,851,N20,VIIRS,n,2,302.77,4.14,D,0
30.86422,75.61154,337.9,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,302.27,5.7,D,0
30.90736,76.51187,333.19,0.58,0.7,2024-11-01,851,N20,VIIRS,n,2,300.84,3.35,D,0
30.77808,74.34319,367.0,0.43,0.62,2024-11-01,851,N20,VIIRS,h,2,305.4,6.46,D,0
30.87907,76.09744,353.59,0.55,0.68,2024-11-01,851,N20,VIIRS,n,2,304.15,7.12,D,0
30.87765,76.31145,335.08,0.57,0.69,2024-11-01,851,N20,VIIRS,n,2,301.4,6.88,D,0
30.84519,75.82365,341.27,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,303.74,4.55,D,0
30.71717,74.03468,355.8,0.41,0.61,2024-11-01,851,N20,VIIRS,n,2,303.11,5.45,D,0
30.83789,76.55263,340.64,0.58,0.7,2024-11-01,851,N20,VIIRS,n,2,301.27,6.61,D,0
30.81244,76.29104,345.58,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,301.94,5.86,D,0
30.74416,75.118,337.21,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,302.42,2.98,D,0
30.7526,75.26672,355.67,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,315.33,53.55,D,0
30.81528,76.4858,340.91,0.58,0.7,2024-11-01,851,N20,VIIRS,n,2,300.91,6.22,D,0
30.78383,75.96954,331.77,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,303.22,4.2,D,0
30.66665,74.49981,331.04,0.44,0.62,2024-11-01,851,N20,VIIRS,n,2,304.64,1.73,D,0
30.78668,75.97245,337.8,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,303.53,3.83,D,0
30.69433,75.03386,353.87,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.21,7.75,D,0
30.63301,74.61893,330.62,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,302.82,1.74,D,0
30.6393,74.81534,367.0,0.46,0.63,2024-11-01,851,N20,VIIRS,h,2,305.77,14.26,D,0
30.6579,75.23,338.48,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,300.98,4.33,D,0
30.64982,75.19453,331.38,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,301.4,2.23,D,0
30.71698,76.61176,344.08,0.59,0.7,2024-11-01,851,N20,VIIRS,n,2,300.81,7.1,D,0
30.55644,73.87942,336.76,0.4,0.6,2024-11-01,851,N20,VIIRS,n,2,302.56,1.93,D,0
30.60804,75.20267,333.11,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,301.89,2.22,D,0
30.71682,76.61215,342.4,0.59,0.7,2024-11-01,851,N20,VIIRS,n,2,300.69,5.33,D,0
30.62146,75.07126,330.46,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,301.8,1.73,D,0
30.61172,75.20414,334.47,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,301.94,2.01,D,0
30.60685,75.32352,333.06,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,303.76,2.33,D,0
30.57121,74.84192,330.77,0.46,0.63,2024-11-01,851,N20,VIIRS,l,2,304.25,2.56,D,0
30.59234,75.60108,340.3,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,301.73,8.07,D,0
30.63417,76.38923,332.76,0.57,0.69,2024-11-01,851,N20,VIIRS,n,2,301.49,3.59,D,0
30.5862,75.60148,330.44,0.51,0.66,2024-11-01,851,N20,VIIRS,l,2,301.27,3.23,D,0
30.62966,76.56109,351.52,0.58,0.7,2024-11-01,851,N20,VIIRS,n,2,300.7,6.98,D,0
30.45706,73.80597,330.25,0.4,0.6,2024-11-01,851,N20,VIIRS,n,2,302.45,2.42,D,0
30.52237,74.81635,330.42,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,302.52,1.87,D,0
30.55122,75.3065,338.05,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,304.95,3.09,D,0
30.55565,75.38461,331.85,0.5,0.65,2024-11-01,851,N20,VIIRS,n,2,303.81,2.53,D,0
30.58011,75.95198,351.38,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,304.2,6.05,D,0
30.58041,75.95766,335.88,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,301.91,6.05,D,0
30.5141,74.87548,367.0,0.46,0.64,2024-11-01,851,N20,VIIRS,h,2,310.05,23.68,D,0
30.56324,75.86813,335.08,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,301.76,6.54,D,0
30.47483,74.42363,333.0,0.43,0.62,2024-11-01,851,N20,VIIRS,n,2,302.84,2.46,D,0
30.59787,76.71957,350.39,0.6,0.7,2024-11-01,851,N20,VIIRS,n,2,301.27,9.17,D,0
30.46909,74.42409,351.55,0.43,0.62,2024-11-01,851,N20,VIIRS,n,2,303.84,3.95,D,0
30.52215,75.32935,334.28,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,303.09,2.44,D,0
30.51768,75.47186,367.0,0.5,0.66,2024-11-01,851,N20,VIIRS,h,2,305.86,13.28,D,0
30.45271,74.43917,343.37,0.43,0.62,2024-11-01,851,N20,VIIRS,n,2,306.06,6.62,D,0
30.5315,75.85898,342.5,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,303.0,4.8,D,0
30.55935,76.44226,335.89,0.57,0.69,2024-11-01,851,N20,VIIRS,n,2,302.27,3.93,D,0
30.57639,75.95524,333.0,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,301.94,6.41,D,0
30.47353,74.42304,345.25,0.43,0.62,2024-11-01,851,N20,VIIRS,n,2,304.27,5.72,D,0
30.47385,74.4276,331.09,0.43,0.62,2024-11-01,851,N20,VIIRS,n,2,302.76,4.8,D,0
30.55902,75.87144,367.0,0.53,0.67,2024-11-01,851,N20,VIIRS,h,2,303.23,8.32,D,0
30.59866,76.72194,353.56,0.6,0.7,2024-11-01,851,N20,VIIRS,n,2,300.94,8.53,D,0
30.57142,76.32327,335.38,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,301.66,2.97,D,0
30.45181,74.44305,346.39,0.43,0.62,2024-11-01,851,N20,VIIRS,n,2,303.47,6.56,D,0
30.51726,75.47511,367.0,0.5,0.66,2024-11-01,851,N20,VIIRS,h,2,303.86,11.54,D,0
30.53345,75.86179,350.78,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,302.97,5.5,D,0
30.42514,74.21927,344.1,0.42,0.61,2024-11-01,851,N20,VIIRS,n,2,302.34,6.59,D,0
30.42484,74.21486,367.0,0.42,0.61,2024-11-01,851,N20,VIIRS,h,2,305.76,6.59,D,0
30.43275,74.41704,344.23,0.43,0.62,2024-11-01,851,N20,VIIRS,n,2,311.1,43.2,D,0
30.43305,74.42158,367.0,0.43,0.62,2024-11-01,851,N20,VIIRS,h,2,307.73,55.66,D,0
30.50393,76.01102,367.0,0.54,0.68,2024-11-01,851,N20,VIIRS,h,2,303.68,8.81,D,0
30.45468,75.23912,350.38,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,303.7,5.27,D,0
30.5188,76.55755,338.13,0.58,0.7,2024-11-01,851,N20,VIIRS,n,2,299.51,4.18,D,0
30.43091,75.24594,337.27,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,302.58,4.79,D,0
30.48422,76.24509,335.93,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,302.85,4.02,D,0
30.49036,76.37016,356.08,0.57,0.69,2024-11-01,851,N20,VIIRS,n,2,304.31,8.22,D,0
30.4906,76.50995,341.16,0.58,0.7,2024-11-01,851,N20,VIIRS,n,2,300.12,5.74,D,0
30.46314,76.07687,367.0,0.54,0.68,2024-11-01,851,N20,VIIRS,h,2,303.66,9.95,D,0
30.38033,74.78718,332.35,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,303.75,2.44,D,0
30.43542,75.77885,355.58,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,305.5,6.82,D,0
30.43571,75.78437,332.72,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,302.32,6.82,D,0
30.43628,75.79543,340.48,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,304.12,4.79,D,0
30.37734,74.9382,343.09,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,303.35,4.06,D,0
30.43428,76.00404,355.95,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,303.07,10.8,D,0
30.45569,75.68542,341.99,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,303.55,5.7,D,0
30.49507,76.37068,346.78,0.57,0.69,2024-11-01,851,N20,VIIRS,n,2,302.62,4.89,D,0
30.47167,76.06583,333.86,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,301.92,4.56,D,0
30.48179,76.24614,345.23,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,302.98,6.78,D,0
30.48866,76.37103,335.97,0.57,0.69,2024-11-01,851,N20,VIIRS,n,2,302.81,4.89,D,0
30.46602,76.07771,339.67,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,302.01,4.06,D,0
30.48973,76.51065,341.67,0.58,0.7,2024-11-01,851,N20,VIIRS,n,2,300.39,3.83,D,0
30.38121,74.78931,339.91,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,303.39,3.21,D,0
30.45972,76.07808,336.52,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,302.02,4.06,D,0
30.43741,75.79658,342.38,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,303.49,5.04,D,0
30.43645,75.78001,367.0,0.52,0.67,2024-11-01,851,N20,VIIRS,h,2,305.7,10.18,D,0
30.37326,74.94049,335.18,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,302.58,3.54,D,0
30.43638,75.99918,341.14,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,302.99,7.18,D,0
30.4367,76.00487,343.94,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,302.3,7.18,D,0
30.38753,75.26609,333.45,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,303.44,5.48,D,0
30.43008,76.11459,347.27,0.55,0.68,2024-11-01,851,N20,VIIRS,n,2,303.15,5.09,D,0
30.37534,75.47033,331.11,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,302.38,2.77,D,0
30.3963,75.95616,367.0,0.53,0.67,2024-11-01,851,N20,VIIRS,h,2,306.7,10.94,D,0
30.41301,76.39945,338.48,0.57,0.69,2024-11-01,851,N20,VIIRS,n,2,301.89,3.34,D,0
30.37117,75.7237,338.47,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,302.28,3.61,D,0
30.37478,75.78951,334.91,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,301.51,3.68,D,0
30.3483,75.42475,349.89,0.5,0.65,2024-11-01,851,N20,VIIRS,n,2,303.88,8.12,D,0
30.35675,75.68639,331.91,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,302.93,2.87,D,0
30.26551,74.26152,351.95,0.42,0.61,2024-11-01,851,N20,VIIRS,n,2,304.51,9.29,D,0
30.29045,74.65337,337.35,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,305.08,4.22,D,0
30.38647,76.38293,338.2,0.57,0.69,2024-11-01,851,N20,VIIRS,n,2,302.63,3.05,D,0
30.40109,76.68931,353.88,0.59,0.7,2024-11-01,851,N20,VIIRS,n,2,302.54,7.78,D,0
30.31327,75.23547,338.63,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,302.9,2.91,D,0
30.3803,76.52299,337.97,0.58,0.7,2024-11-01,851,N20,VIIRS,n,2,301.71,3.4,D,0
30.27538,74.59824,367.0,0.44,0.62,2024-11-01,851,N20,VIIRS,h,2,306.89,12.59,D,0
30.34113,76.10858,346.73,0.55,0.68,2024-11-01,851,N20,VIIRS,n,2,302.15,10.24,D,0
30.32918,75.87046,367.0,0.53,0.67,2024-11-01,851,N20,VIIRS,h,2,305.85,26.44,D,0
30.40168,76.69466,331.75,0.59,0.7,2024-11-01,851,N20,VIIRS,n,2,301.05,6.94,D,0
30.27512,74.59969,367.0,0.44,0.62,2024-11-01,851,N20,VIIRS,h,2,305.73,11.71,D,0
30.31105,75.23646,339.19,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,303.62,3.0,D,0
30.38015,76.41296,333.67,0.57,0.69,2024-11-01,851,N20,VIIRS,n,2,301.78,3.41,D,0
30.33084,75.87044,367.0,0.53,0.67,2024-11-01,851,N20,VIIRS,h,2,307.11,25.4,D,0
30.26356,74.86681,350.97,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,305.74,7.07,D,0
30.33796,76.10856,342.44,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,303.35,9.92,D,0
30.31625,75.94431,339.68,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,303.41,4.99,D,0
30.33027,76.32004,344.71,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,303.57,4.52,D,0
30.32403,76.20242,367.0,0.55,0.68,2024-11-01,851,N20,VIIRS,h,2,308.62,20.52,D,0
30.22363,74.61301,347.32,0.44,0.62,2024-11-01,851,N20,VIIRS,n,2,306.04,7.21,D,0
30.28952,75.69119,355.17,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,306.53,15.73,D,0
30.28983,75.69662,338.83,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,302.33,13.53,D,0
30.29198,76.07677,335.29,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,303.94,7.86,D,0
30.2929,76.09397,356.35,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,303.33,13.09,D,0
30.25332,75.59636,343.52,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,304.42,4.81,D,0
30.2752,75.99788,344.25,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,304.26,5.82,D,0
30.29018,76.28684,335.41,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,303.29,5.44,D,0
30.29048,76.29274,341.34,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,301.75,5.44,D,0
30.26626,75.94754,333.45,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,303.26,5.38,D,0
30.25822,75.79742,367.0,0.52,0.67,2024-11-01,851,N20,VIIRS,h,2,303.46,10.59,D,0
30.29154,76.44225,367.0,0.57,0.69,2024-11-01,851,N20,VIIRS,h,2,303.23,8.63,D,0
30.27124,76.16477,350.65,0.55,0.68,2024-11-01,851,N20,VIIRS,n,2,306.15,29.21,D,0
30.28512,76.44263,333.77,0.57,0.69,2024-11-01,851,N20,VIIRS,n,2,301.94,8.63,D,0
30.27154,76.17058,367.0,0.55,0.68,2024-11-01,851,N20,VIIRS,h,2,305.49,32.46,D,0
30.11648,73.6955,340.85,0.39,0.59,2024-11-01,851,N20,VIIRS,n,2,302.96,3.07,D,0
30.20694,75.20821,332.43,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,303.75,2.42,D,0
30.12953,74.13789,367.0,0.41,0.61,2024-11-01,851,N20,VIIRS,h,2,305.48,9.12,D,0
30.2211,75.92236,330.01,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,303.49,3.12,D,0
30.26192,75.94927,348.9,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,304.53,7.76,D,0
30.27451,76.16583,350.56,0.55,0.68,2024-11-01,851,N20,VIIRS,n,2,305.09,10.11,D,0
30.27484,76.17162,350.47,0.55,0.68,2024-11-01,851,N20,VIIRS,n,2,302.29,10.11,D,0
30.29011,76.44334,367.0,0.57,0.69,2024-11-01,851,N20,VIIRS,h,2,303.86,20.66,D,0
30.26818,76.16619,354.96,0.55,0.68,2024-11-01,851,N20,VIIRS,n,2,305.83,10.11,D,0
30.26851,76.172,367.0,0.55,0.68,2024-11-01,851,N20,VIIRS,h,2,303.48,10.11,D,0
30.13146,74.13614,336.21,0.41,0.61,2024-11-01,851,N20,VIIRS,n,2,302.6,8.01,D,0
30.13177,74.14046,348.81,0.41,0.61,2024-11-01,851,N20,VIIRS,n,2,300.96,9.15,D,0
30.20078,75.1551,335.02,0.48,0.64,2024-11-01,851,N20,VIIRS,n,2,304.6,3.26,D,0
30.19384,75.14049,335.86,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,303.27,5.5,D,0
30.22284,75.92357,333.9,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,302.75,2.95,D,0
30.12234,74.49857,330.81,0.43,0.62,2024-11-01,851,N20,VIIRS,n,2,301.91,1.53,D,0
30.16619,75.1777,348.19,0.48,0.64,2024-11-01,851,N20,VIIRS,n,2,303.83,4.95,D,0
30.19256,75.721,346.36,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,301.7,4.43,D,0
30.19631,75.78645,367.0,0.52,0.67,2024-11-01,851,N20,VIIRS,h,2,303.63,10.02,D,0
30.18764,75.74316,342.78,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,302.93,7.36,D,0
30.15775,75.3364,332.85,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,302.0,2.55,D,0
30.18451,75.90925,336.08,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,303.86,3.97,D,0
30.18481,75.91482,334.83,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,301.87,3.97,D,0
30.16295,75.7448,333.45,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,303.05,6.53,D,0
30.13843,75.42081,336.78,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,302.63,3.55,D,0
30.15166,75.65331,351.11,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,301.82,10.62,D,0
30.15718,75.86641,340.55,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,301.77,4.79,D,0
30.16437,76.00053,332.41,0.54,0.67,2024-11-01,851,N20,VIIRS,n,2,302.88,1.62,D,0
30.09968,74.96893,348.41,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,304.08,6.03,D,0
30.14384,75.73517,338.02,0.52,0.66,2024-11-01,851,N20,VIIRS,n,2,302.97,3.72,D,0
30.18073,76.57758,333.48,0.58,0.7,2024-11-01,851,N20,VIIRS,n,2,301.76,4.67,D,0
30.12182,75.55894,330.15,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,301.73,2.2,D,0
30.06701,74.9178,334.9,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,303.64,2.57,D,0
30.14463,75.73819,331.07,0.52,0.66,2024-11-01,851,N20,VIIRS,n,2,301.98,3.47,D,0
30.15225,75.8642,346.77,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,304.41,6.9,D,0
30.18677,76.57972,344.48,0.58,0.7,2024-11-01,851,N20,VIIRS,n,2,301.89,4.19,D,0
30.14928,76.13578,337.84,0.54,0.68,2024-11-01,851,N20,VIIRS,n,2,304.6,6.28,D,0
30.09687,75.76858,347.05,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,304.25,12.8,D,0
30.04918,75.07962,337.1,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,303.72,2.96,D,0
30.09037,75.76354,354.09,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,303.16,8.58,D,0
30.06241,75.39288,345.17,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,303.7,8.12,D,0
30.06272,75.39804,336.96,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,300.99,6.98,D,0
30.0842,75.76395,344.86,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,304.47,4.33,D,0
30.07154,75.75934,367.0,0.52,0.67,2024-11-01,851,N20,VIIRS,h,2,306.23,11.5,D,0
30.07185,75.76478,367.0,0.52,0.67,2024-11-01,851,N20,VIIRS,h,2,306.14,11.5,D,0
30.07339,75.79205,367.0,0.52,0.67,2024-11-01,851,N20,VIIRS,h,2,304.37,10.01,D,0
30.06119,75.90896,352.43,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,301.99,7.58,D,0
30.06543,75.98716,367.0,0.53,0.67,2024-11-01,851,N20,VIIRS,h,2,306.36,19.27,D,0
30.05376,75.88722,331.42,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,301.68,2.01,D,0
30.02307,75.4477,332.98,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,301.75,4.5,D,0
30.03262,75.61612,330.37,0.51,0.66,2024-11-01,851,N20,VIIRS,l,2,302.23,3.69,D,0
30.04307,75.80505,349.01,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,307.49,6.99,D,0
30.04456,75.83247,367.0,0.52,0.67,2024-11-01,851,N20,VIIRS,h,2,306.85,9.27,D,0
